,red,blue,actual,ai,ai_err,bookies,bookies_err
261,Uriah Hall,Ron Stallings,1,0.9999796152114868,2.0384788513183594e-05,0.9090909090909092,0.09090909090909084
263,Misha Cirkunov,Alex Nicholson,1,0.9999616146087646,3.838539123535156e-05,0.875,0.125
264,Misha Cirkunov,Ion Cutelaba,1,0.6011091470718384,0.3988908529281616,0.6875,0.3125
265,Misha Cirkunov,Jimmy Crute,1,0.0048395912162959576,0.995160408783704,0.5121951219512195,0.4878048780487805
266,Misha Cirkunov,Patrick Cummins,1,0.3704472780227661,0.6295527219772339,0.7752808988764045,0.2247191011235955
268,Augusto Sakai,Chase Sherman,1,0.38566708564758295,0.614332914352417,0.696969696969697,0.303030303030303
269,Chas Skelly,Chris Gruetzemacher,1,0.5715528726577759,0.4284471273422241,0.7777777777777779,0.2222222222222221
270,Chas Skelly,Jim Alers,1,0.4131851196289063,0.5868148803710938,0.696969696969697,0.303030303030303
271,Chas Skelly,Jordan Griffin,1,0.09554743021726607,0.904452569782734,0.4081632653061225,0.5918367346938775
272,Chas Skelly,Maximo Blanco,1,0.11818299442529677,0.8818170055747032,0.6,0.4
273,Darren Elkins,Chas Skelly,1,0.8105621933937073,0.18943780660629272,0.3921568627450981,0.6078431372549019
274,Sean Soriano,Chas Skelly,0,0.5186295509338379,0.5186295509338379,0.3703703703703704,0.3703703703703704
275,Davi Ramos,Austin Hubbard,1,0.38566708564758295,0.614332914352417,0.8461538461538461,0.15384615384615385
276,Gleison Tibau,Khabib Nurmagomedov,0,0.0013813674449920654,0.0013813674449920654,0.6047430830039525,0.6047430830039525
277,Kamal Shalorus,Khabib Nurmagomedov,0,7.158470543799922e-05,7.158470543799922e-05,0.5,0.5
278,Khabib Nurmagomedov,Al Iaquinta,1,0.999889314174652,0.00011068582534790039,0.8648648648648648,0.1351351351351352
279,Khabib Nurmagomedov,Conor McGregor,1,0.9999976158142091,2.384185791015625e-06,0.6551724137931035,0.3448275862068965
280,Khabib Nurmagomedov,Darrell Horcher,1,0.997822403907776,0.002177596092224121,0.9090909090909092,0.09090909090909084
281,Khabib Nurmagomedov,Dustin Poirier,1,0.9961500763893129,0.0038499236106872563,0.8,0.2
282,Khabib Nurmagomedov,Edson Barboza,1,0.9993426203727722,0.0006573796272277832,0.8039215686274509,0.1960784313725491
283,Khabib Nurmagomedov,Michael Johnson,1,0.9998267889022828,0.00017321109771728516,0.7752808988764045,0.2247191011235955
284,Pat Healy,Khabib Nurmagomedov,0,0.008004289120435716,0.008004289120435716,0.2898550724637681,0.2898550724637681
285,Thiago Tavares,Khabib Nurmagomedov,0,4.792459003510885e-05,4.792459003510885e-05,0.3636363636363637,0.3636363636363637
287,Jason Saggo,Paul Felder,0,0.1988651752471924,0.1988651752471924,0.6153846153846154,0.6153846153846154
288,Paul Felder,Daron Cruickshank,1,0.9680998921394348,0.03190010786056518,0.7058823529411765,0.2941176470588235
289,Adriano Martins,Islam Makhachev,1,1.4367314804530904e-07,0.999999856326852,0.4761904761904761,0.523809523809524
290,Islam Makhachev,Arman Tsarukyan,1,0.9999977350234984,2.264976501464844e-06,0.7619047619047619,0.2380952380952381
291,Islam Makhachev,Davi Ramos,1,0.9999107122421264,8.928775787353516e-05,0.7916666666666665,0.20833333333333348
292,Islam Makhachev,Gleison Tibau,1,0.9857437014579772,0.014256298542022703,0.7435897435897436,0.2564102564102564
293,Islam Makhachev,Leo Kuntz,1,0.9999961853027344,3.814697265625e-06,0.8333333333333335,0.16666666666666652
294,Adam Milstead,Curtis Blaydes,1,0.5720518231391907,0.4279481768608093,0.2352941176470588,0.7647058823529412
295,Curtis Blaydes,Justin Willis,1,0.34983253479003906,0.6501674652099609,0.7333333333333333,0.2666666666666667
296,Curtis Blaydes,Shamil Abdurakhimov,1,0.023396153002977368,0.9766038469970226,0.8461538461538461,0.15384615384615385
297,Colton Smith,Diego Ferreira,0,0.15583766996860504,0.15583766996860504,0.3703703703703704,0.3703703703703704
300,Dustin Poirier,Diego Ferreira,1,0.9789061546325684,0.02109384536743164,0.6,0.4
301,Ramsey Nijem,Diego Ferreira,0,0.684878945350647,0.684878945350647,0.3703703703703704,0.3703703703703704
302,Jessica Andrade,Joanne Calderwood,1,0.5709530711174011,0.4290469288825989,0.5652173913043478,0.4347826086956522
303,Joanne Calderwood,Andrea Lee,1,9.30245514609851e-05,0.9999069754485391,0.3225806451612903,0.6774193548387097
304,Joanne Calderwood,Ariane Lipski,1,0.3742249310016632,0.6257750689983368,0.31746031746031744,0.6825396825396826
305,Joanne Calderwood,Cortney Casey,1,0.8247704505920409,0.17522954940795898,0.696969696969697,0.303030303030303
306,Joanne Calderwood,Seohee Ham,1,0.9967613816261292,0.0032386183738708496,0.8666666666666667,0.1333333333333333
309,Renato Moicano,Zubaira Tukhugov,1,0.989787459373474,0.010212540626525879,0.5,0.5
311,Zubaira Tukhugov,Phillipe Nover,1,0.37805527448654175,0.6219447255134583,0.7802197802197803,0.21978021978021967
312,Alan Jouban,Belal Muhammad,1,0.04990991950035095,0.950090080499649,0.5918367346938775,0.4081632653061225
313,Belal Muhammad,Chance Rencountre,1,0.1087755337357521,0.8912244662642479,0.8181818181818182,0.18181818181818174
314,Belal Muhammad,Takashi Sato,1,0.9999564886093141,4.351139068603516e-05,0.7959183673469387,0.2040816326530613
315,Vicente Luque,Belal Muhammad,1,0.8133811354637146,0.1866188645362854,0.5555555555555556,0.4444444444444444
316,Kai Kara-France,Mark De La Rosa,1,1.414120561094023e-06,0.9999985858794388,0.6491228070175439,0.3508771929824561
318,Markus Perez,Anthony Hernandez,1,0.38566708564758295,0.614332914352417,0.4651162790697674,0.5348837209302326
319,Damir Ismagulov,Thiago Moises,1,0.38566708564758295,0.614332914352417,0.6875,0.3125
320,Daniel Cormier,Stipe Miocic,1,0.9950902462005616,0.004909753799438477,0.5918367346938775,0.4081632653061225
321,Joey Beltran,Stipe Miocic,0,0.9722678661346436,0.9722678661346436,0.28169014084507044,0.28169014084507044
322,Junior Dos Santos,Stipe Miocic,1,0.9855345487594604,0.01446545124053955,0.8,0.2
323,Roy Nelson,Stipe Miocic,0,0.0007045269012451173,0.0007045269012451173,0.7333333333333333,0.7333333333333333
324,Stipe Miocic,Alistair Overeem,1,0.2145824134349823,0.7854175865650177,0.5918367346938775,0.4081632653061225
325,Stipe Miocic,Andrei Arlovski,1,0.9282801151275636,0.07171988487243652,0.7058823529411765,0.2941176470588235
326,Stipe Miocic,Daniel Cormier,1,0.8842641115188599,0.11573588848114015,0.6153846153846154,0.3846153846153846
327,Stipe Miocic,Francis Ngannou,1,0.9976530075073242,0.002346992492675781,0.4,0.6
328,Stipe Miocic,Junior Dos Santos,1,0.9795814752578736,0.02041852474212646,0.6226415094339622,0.37735849056603776
329,Stipe Miocic,Mark Hunt,1,0.8348107337951659,0.16518926620483398,0.701492537313433,0.298507462686567
330,Conor McGregor,Nate Diaz,1,0.7593885660171509,0.2406114339828491,0.8095238095238095,0.19047619047619047
331,Gray Maynard,Nate Diaz,0,0.03074407577514648,0.03074407577514648,0.5454545454545454,0.5454545454545454
333,Nate Diaz,Conor McGregor,1,0.9999766349792479,2.3365020751953125e-05,0.4651162790697674,0.5348837209302326
334,Nate Diaz,Dong Hyun Kim,0,0.003634201129898429,0.003634201129898429,0.4524886877828054,0.4524886877828054
335,Nate Diaz,Josh Thomson,0,0.08830888569355011,0.08830888569355011,0.5918367346938775,0.5918367346938775
336,Nate Diaz,Rory MacDonald,0,0.23322363197803495,0.23322363197803495,0.4405286343612335,0.4405286343612335
337,Sodiq Yusuff,Sheymon Moraes,1,0.38566708564758295,0.614332914352417,0.5918367346938775,0.4081632653061225
338,Cory Sandhagen,Iuri Alcantara,1,1.3324432984518351e-05,0.9999866755670156,0.6666666666666665,0.3333333333333335
340,David Teymur,Drakkar Klose,1,0.38566708564758295,0.614332914352417,0.5652173913043478,0.4347826086956522
344,Valentina Shevchenko,Liz Carmouche,1,0.0003592037537600845,0.99964079624624,0.9166666666666664,0.08333333333333359
345,Valentina Shevchenko,Priscila Cachoeira,1,0.9994271993637084,0.0005728006362915039,0.9166666666666664,0.08333333333333359
348,Vicente Luque,Bryan Barberena,1,0.993029534816742,0.006970465183258057,0.8245614035087719,0.17543859649122806
349,Vicente Luque,Chad Laprise,1,0.592309832572937,0.407690167427063,0.701492537313433,0.298507462686567
350,Vicente Luque,Hector Urbina,1,0.10072119534015657,0.8992788046598434,0.8529411764705883,0.1470588235294117
351,Vicente Luque,Jalin Turner,1,0.9998466968536376,0.0001533031463623047,0.875,0.125
354,Alexander Yakovlev,Alex Da Silva,1,0.38566708564758295,0.614332914352417,0.6,0.4
355,Veronica Macedo,Polyana Viana,1,0.38566708564758295,0.614332914352417,0.5652173913043478,0.4347826086956522
357,Colby Covington,Max Griffin,1,0.9967741370201112,0.003225862979888916,0.8076923076923077,0.1923076923076923
358,Colby Covington,Robbie Lawler,1,0.9999923706054688,7.62939453125e-06,0.75,0.25
360,Wagner Silva,Colby Covington,0,4.595281097863334e-06,4.595281097863334e-06,0.18691588785046728,0.18691588785046728
361,Warlley Alves,Colby Covington,1,0.9506559371948242,0.04934406280517578,0.4878048780487805,0.5121951219512195
362,Anthony Pettis,Jim Miller,1,0.6143279671669006,0.38567203283309937,0.701492537313433,0.298507462686567
363,Diego Sanchez,Jim Miller,1,0.0620814859867096,0.9379185140132904,0.3846153846153847,0.6153846153846153
365,Jim Miller,Alex White,1,0.6059589385986328,0.3940410614013672,0.3921568627450981,0.6078431372549019
366,Jim Miller,Benson Henderson,0,7.471917342627421e-05,7.471917342627421e-05,0.6296296296296297,0.6296296296296297
367,Jim Miller,Clay Guida,1,0.04537668824195862,0.9546233117580414,0.5833333333333334,0.4166666666666666
370,Jim Miller,Thiago Alves,1,0.05533154681324959,0.9446684531867504,0.425531914893617,0.5744680851063829
372,Marcin Held,Nasrat Haqparast,1,0.9966713786125184,0.003328621387481689,0.7802197802197803,0.21978021978021967
376,Gerald Meerschaert,Ryan Janes,1,0.28752830624580383,0.7124716937541962,0.75,0.25
377,Kevin Holland,Gerald Meerschaert,1,0.7579250335693359,0.2420749664306641,0.6923076923076923,0.3076923076923077
378,Thiago Santos,Gerald Meerschaert,1,0.6961929202079773,0.3038070797920227,0.6153846153846154,0.3846153846153846
379,Scott Holtzman,Alan Patrick,1,3.801880211540265e-06,0.9999961981197883,0.2777777777777778,0.7222222222222222
380,Scott Holtzman,Darrell Horcher,1,0.00010579553782008588,0.99989420446218,0.5918367346938775,0.4081632653061225
381,Scott Holtzman,Dong Hyun Ma,1,0.00023009149299468842,0.9997699085070052,0.7959183673469387,0.2040816326530613
382,Scott Holtzman,Michael McBride,1,0.00618983618915081,0.9938101638108492,0.7368421052631579,0.2631578947368421
383,Diego Sanchez,Mickey Gall,1,0.9991332888603209,0.0008667111396789551,0.3333333333333333,0.6666666666666667
384,Mickey Gall,George Sullivan,1,0.00012160025653429328,0.9998783997434656,0.7647058823529411,0.2352941176470589
385,Mickey Gall,Salim Touahri,1,0.8513025641441345,0.14869743585586548,0.5,0.5
386,Antonina Shevchenko,Lucie Pudilova,1,0.38566708564758295,0.614332914352417,0.6153846153846154,0.3846153846153846
387,Akira Corassani,Max Holloway,0,0.16123336553573608,0.16123336553573608,0.1724137931034483,0.1724137931034483
388,Dustin Poirier,Max Holloway,1,0.9411985874176024,0.05880141258239746,0.8373983739837398,0.16260162601626016
389,Justin Lawrence,Max Holloway,0,0.8902889490127563,0.8902889490127563,0.4,0.4
390,Leonard Garcia,Max Holloway,0,2.6761625122162517e-05,2.6761625122162517e-05,0.20833333333333331,0.20833333333333331
391,Max Holloway,Anthony Pettis,1,0.5845229029655457,0.4154770970344544,0.75,0.25
392,Max Holloway,Brian Ortega,1,0.9998521208763124,0.00014787912368774414,0.5238095238095238,0.4761904761904762
393,Max Holloway,Cole Miller,1,0.7750148773193359,0.22498512268066406,0.8181818181818182,0.18181818181818174
394,Max Holloway,Dustin Poirier,0,0.5514920353889465,0.5514920353889465,0.6875,0.6875
395,Max Holloway,Frankie Edgar,1,0.971496045589447,0.028503954410552982,0.7701149425287356,0.2298850574712644
396,Max Holloway,Jeremy Stephens,1,0.9849875569343568,0.015012443065643309,0.8181818181818182,0.18181818181818174
397,Max Holloway,Ricardo Lamas,1,0.9346587657928468,0.06534123420715332,0.7297297297297297,0.2702702702702703
399,Bruno Santos,Krzysztof Jotko,0,0.999984622001648,0.999984622001648,0.701492537313433,0.701492537313433
400,Tor Troeng,Krzysztof Jotko,0,0.4341903924942017,0.4341903924942017,0.43478260869565216,0.43478260869565216
401,Deiveson Figueiredo,Joseph Morales,1,0.315694272518158,0.684305727481842,0.4761904761904761,0.523809523809524
402,Jussier Formiga,Deiveson Figueiredo,1,0.9984331727027892,0.0015668272972106936,0.4,0.6
403,Clay Guida,Erik Koch,1,0.3367728590965271,0.6632271409034729,0.2564102564102564,0.7435897435897436
404,Erik Koch,Daron Cruickshank,0,0.34198981523513794,0.34198981523513794,0.7468354430379747,0.7468354430379747
405,Erik Koch,Dustin Poirier,0,0.37053701281547546,0.37053701281547546,0.6666666666666665,0.6666666666666665
406,Erik Koch,Kyle Stewart,1,0.85307377576828,0.14692622423171994,0.5833333333333334,0.4166666666666666
407,Erik Koch,Ricardo Lamas,0,0.06953537464141846,0.06953537464141846,0.6923076923076923,0.6923076923076923
408,Erik Koch,Shane Campbell,1,0.6715666055679321,0.3284333944320679,0.4545454545454545,0.5454545454545455
409,Rafaello Oliveira,Erik Koch,0,0.0001882781070889905,0.0001882781070889905,0.19120458891013384,0.19120458891013384
410,Julie Kedzie,Germaine de Randamie,0,0.38566708564758295,0.38566708564758295,0.3703703703703704,0.3703703703703704
411,Frankie Edgar,Urijah Faber,1,0.7924367785453796,0.2075632214546204,0.8461538461538461,0.15384615384615385
412,Urijah Faber,Brad Pickett,1,0.15735702216625214,0.8426429778337479,0.7727272727272727,0.2272727272727273
413,Urijah Faber,Frankie Saenz,1,0.3538443446159363,0.6461556553840637,0.8305084745762712,0.1694915254237288
414,Urijah Faber,Ricky Simon,1,0.0005052390624769032,0.9994947609375232,0.23809523809523805,0.7619047619047621
415,Andre Fili,Myles Jury,1,0.386809915304184,0.613190084695816,0.43478260869565216,0.5652173913043479
416,Andre Fili,Sheymon Moraes,1,0.9996442794799804,0.00035572052001953125,0.6153846153846154,0.3846153846153846
417,Felipe Arantes,Andre Fili,0,0.2870859503746033,0.2870859503746033,0.4,0.4
418,Godofredo Pepey,Andre Fili,1,0.009667298756539822,0.9903327012434602,0.273972602739726,0.726027397260274
419,Michael Johnson,Andre Fili,1,0.9655842781066896,0.03441572189331055,0.5,0.5
420,Benito Lopez,Vince Morales,1,0.38566708564758295,0.614332914352417,0.5121951219512195,0.4878048780487805
421,Brandon Vera,Jon Jones,0,1.4745053178444323e-08,1.4745053178444323e-08,0.31746031746031744,0.31746031746031744
422,Daniel Cormier,Jon Jones,1,0.3586956262588501,0.6413043737411499,0.273972602739726,0.726027397260274
423,Jon Jones,Anthony Smith,1,0.9999899864196776,1.0013580322265623e-05,0.8888888888888888,0.11111111111111116
424,Jon Jones,Daniel Cormier,1,0.9359722137451172,0.06402778625488281,0.6575342465753424,0.3424657534246576
426,Jon Jones,Thiago Santos,1,0.9999939203262328,6.079673767089844e-06,0.8701298701298701,0.1298701298701299
427,Colton Smith,Michael Chiesa,0,9.564728316036051e-06,9.564728316036051e-06,0.4761904761904761,0.4761904761904761
429,Michael Chiesa,Mitch Clarke,1,0.9998394250869752,0.00016057491302490234,0.8076923076923077,0.1923076923076923
430,Arnold Allen,Yaotzin Meza,1,0.38566708564758295,0.614332914352417,0.7727272727272727,0.2272727272727273
432,John Lineker,Marlon Vera,1,0.9899330139160156,0.010066986083984377,0.8290598290598291,0.1709401709401709
433,Marlon Vera,Frankie Saenz,1,0.9948090314865112,0.00519096851348877,0.6296296296296297,0.3703703703703704
434,Marlon Vera,Ning Guangyou,1,0.03008201532065868,0.9699179846793412,0.5238095238095238,0.4761904761904762
436,Marlon Vera,Roman Salazar,1,0.9996434450149536,0.00035655498504638666,0.5555555555555556,0.4444444444444444
437,Claudia Gadelha,Cortney Casey,1,5.643114491249435e-06,0.9999943568855088,0.8214285714285714,0.1785714285714286
438,Claudia Gadelha,Jessica Aguilar,1,0.3490050435066223,0.6509949564933777,0.8181818181818182,0.18181818181818174
439,Claudia Gadelha,Karolina Kowalkiewicz,1,0.00017810004646889863,0.9998218999535312,0.7368421052631579,0.2631578947368421
440,Song Yadong,Vince Morales,1,0.38566708564758295,0.614332914352417,0.8461538461538461,0.15384615384615385
443,Francis Ngannou,Anthony Hamilton,1,0.19098754227161407,0.8090124577283859,0.8148148148148148,0.18518518518518526
445,Francis Ngannou,Cain Velasquez,1,3.9401056710630655e-05,0.9999605989432894,0.3636363636363637,0.6363636363636362
446,Francis Ngannou,Junior Dos Santos,1,0.00010126331471838056,0.9998987366852816,0.6875,0.3125
447,Francis Ngannou,Luis Henrique,1,1.7224139128302343e-06,0.9999982775860872,0.5833333333333334,0.4166666666666666
449,Joseph Benavidez,Alex Perez,1,0.9872849583625792,0.012715041637420654,0.5,0.5
450,Joseph Benavidez,Ali Bagautinov,1,0.9929420948028564,0.007057905197143555,0.7727272727272727,0.2272727272727273
451,Joseph Benavidez,Henry Cejudo,1,0.0952833890914917,0.9047166109085084,0.6666666666666665,0.3333333333333335
452,Joseph Benavidez,John Moraga,1,0.8721179962158203,0.1278820037841797,0.8823529411764706,0.11764705882352945
453,Joseph Benavidez,Jussier Formiga,1,0.0319463424384594,0.9680536575615406,0.878048780487805,0.121951219512195
454,Joseph Benavidez,Zach Makovsky,1,0.10946092754602432,0.8905390724539757,0.8076923076923077,0.1923076923076923
455,Jussier Formiga,Joseph Benavidez,0,0.9659356474876404,0.9659356474876404,0.4878048780487805,0.4878048780487805
456,Demian Maia,Carlos Condit,1,8.358762715943158e-05,0.9999164123728406,0.4651162790697674,0.5348837209302326
457,Demian Maia,Chris Weidman,0,6.417711119865999e-05,6.417711119865999e-05,0.4132231404958678,0.4132231404958678
458,Demian Maia,Gunnar Nelson,1,0.960702419281006,0.03929758071899414,0.4878048780487805,0.5121951219512195
461,Demian Maia,Neil Magny,1,0.009208440780639648,0.9907915592193604,0.7058823529411765,0.2941176470588235
462,Demian Maia,Ryan LaFlare,1,0.0002817809581756592,0.9997182190418245,0.5121951219512195,0.4878048780487805
463,Dong Hyun Kim,Demian Maia,0,0.4444519579410553,0.4444519579410553,0.588477366255144,0.588477366255144
464,Jon Fitch,Demian Maia,0,0.973995566368103,0.973995566368103,0.6309963099630996,0.6309963099630996
465,Kendall Grove,Demian Maia,0,5.548499302676646e-06,5.548499302676646e-06,0.273972602739726,0.273972602739726
466,Tyron Woodley,Demian Maia,1,0.3464581370353699,0.6535418629646301,0.6875,0.3125
468,Jared Gordon,Dan Moret,1,0.8379032611846924,0.16209673881530762,0.7777777777777779,0.2222222222222221
469,Jared Gordon,Michel Quinones,1,0.9999980926513672,1.9073486328125e-06,0.5744680851063829,0.4255319148936171
473,Kevin Holland,Alessio Di Chirico,1,0.9872336387634276,0.012766361236572266,0.696969696969697,0.303030303030303
475,Thiago Santos,Kevin Holland,1,0.6624847650527954,0.3375152349472046,0.7727272727272727,0.2272727272727273
476,Dan Ige,Jordan Griffin,1,4.7956018534023315e-06,0.9999952043981466,0.6226415094339622,0.37735849056603776
478,Ashley Yoder,Amanda Cooper,1,0.6006994247436523,0.3993005752563477,0.5833333333333334,0.4166666666666666
480,Justine Kish,Ashley Yoder,1,0.5408701896667479,0.459129810333252,0.696969696969697,0.303030303030303
484,Michael Trizano,Luis Pena,1,0.000276976905297488,0.9997230230947024,0.4081632653061225,0.5918367346938775
485,Henry Cejudo,Chico Camus,1,0.8076106905937195,0.19238930940628046,0.9272727272727272,0.07272727272727275
486,Henry Cejudo,Dustin Kimura,1,0.552413821220398,0.4475861787796021,0.6923076923076923,0.3076923076923077
488,Henry Cejudo,Sergio Pettis,1,0.8252989649772644,0.1747010350227356,0.7619047619047619,0.2380952380952381
489,Henry Cejudo,TJ Dillashaw,1,0.7586889266967773,0.24131107330322266,0.3508771929824561,0.6491228070175439
490,Henry Cejudo,Wilson Reis,1,0.9652398228645324,0.03476017713546753,0.8,0.2
492,Ramsey Nijem,Tony Ferguson,0,0.006452977657318115,0.006452977657318115,0.5121951219512195,0.5121951219512195
493,Tony Ferguson,Abel Trujillo,1,0.9838321805000304,0.016167819499969482,0.7647058823529411,0.2352941176470589
494,Tony Ferguson,Anthony Pettis,1,0.9602919220924376,0.039708077907562256,0.7802197802197803,0.21978021978021967
495,Tony Ferguson,Donald Cerrone,1,0.9893317818641664,0.01066821813583374,0.6774193548387096,0.3225806451612904
496,Tony Ferguson,Gleison Tibau,1,0.5740053653717041,0.4259946346282959,0.7058823529411765,0.2941176470588235
497,Tony Ferguson,Kevin Lee,1,0.6041970252990723,0.3958029747009277,0.7435897435897436,0.2564102564102564
498,Tony Ferguson,Lando Vannata,1,0.9999591708183287,4.082918167114258e-05,0.8888888888888888,0.11111111111111116
499,Tony Ferguson,Michael Johnson,0,0.9981315135955809,0.9981315135955809,0.7590361445783133,0.7590361445783133
501,Junior Dos Santos,Blagoy Ivanov,1,0.999605357646942,0.0003946423530578613,0.6551724137931035,0.3448275862068965
502,Aljamain Sterling,Augusto Mendes,1,0.999691605567932,0.00030839443206787115,0.8,0.2
503,Aljamain Sterling,Brett Johns,1,0.9990792274475098,0.0009207725524902344,0.5348837209302325,0.4651162790697675
505,Aljamain Sterling,Johnny Eduardo,1,0.9998421669006348,0.00015783309936523438,0.8648648648648648,0.1351351351351352
506,Aljamain Sterling,Pedro Munhoz,1,0.9999853372573853,1.4662742614746094e-05,0.6153846153846154,0.3846153846153846
507,Aljamain Sterling,Renan Barao,1,0.667599081993103,0.332400918006897,0.4761904761904761,0.523809523809524
508,Cody Gibson,Aljamain Sterling,0,1.4350733181345277e-05,1.4350733181345277e-05,0.2631578947368421,0.2631578947368421
509,Hugo Viana,Aljamain Sterling,0,0.0034440159797668453,0.0034440159797668453,0.30303030303030304,0.30303030303030304
511,Raphael Assuncao,Aljamain Sterling,1,0.3367418050765991,0.6632581949234009,0.5918367346938775,0.4081632653061225
512,Calvin Kattar,Chris Fishgold,1,0.13524356484413147,0.8647564351558685,0.6666666666666665,0.3333333333333335
513,Renato Moicano,Calvin Kattar,1,0.9997617602348328,0.00023823976516723638,0.5348837209302325,0.4651162790697675
515,Francimar Barroso,Darren Stewart,1,0.9981772899627686,0.0018227100372314453,0.6078431372549019,0.3921568627450981
516,Julian Marquez,Darren Stewart,1,0.9968950748443604,0.0031049251556396484,0.7727272727272727,0.2272727272727273
517,Brad Pickett,Eddie Wineland,0,0.13581980764865875,0.13581980764865875,0.4081632653061225,0.4081632653061225
519,Eddie Wineland,Johnny Eduardo,0,0.7157548666000366,0.7157548666000366,0.9033816425120772,0.9033816425120772
520,Eddie Wineland,Takeya Mizugaki,1,0.983557105064392,0.01644289493560791,0.6296296296296297,0.3703703703703704
521,John Dodson,Eddie Wineland,1,0.8195379972457886,0.18046200275421145,0.8,0.2
523,Makwan Amirkhani,Chris Fishgold,1,0.0008769132546149193,0.9991230867453852,0.5652173913043478,0.4347826086956522
524,Makwan Amirkhani,Masio Fullen,1,0.0028311884962022305,0.9971688115037978,0.7222222222222221,0.2777777777777779
526,Chris Wade,Christos Giagos,1,0.9887924790382384,0.011207520961761476,0.6296296296296297,0.3703703703703704
529,Danny Henry,Daniel Teymur,1,0.999964952468872,3.504753112792969e-05,0.4,0.6
530,Julio Arce,Daniel Teymur,1,0.9990192651748656,0.0009807348251342773,0.6491228070175439,0.3508771929824561
532,Leonardo Santos,Adriano Martins,1,0.2783803343772888,0.7216196656227112,0.3636363636363637,0.6363636363636362
533,Leonardo Santos,Anthony Rocco Martin,1,2.4987863866954285e-07,0.9999997501213612,0.4166666666666667,0.5833333333333333
534,Leonardo Santos,Kevin Lee,1,0.06300439685583115,0.9369956031441689,0.17391304347826084,0.8260869565217391
535,William Patolino,Leonardo Santos,0,0.9948135614395142,0.9948135614395142,0.4166666666666667,0.4166666666666667
537,Devin Clark,Jake Collier,1,0.8684658408164978,0.1315341591835022,0.5833333333333334,0.4166666666666666
541,Davi Ramos,Nick Hein,1,0.9994680285453796,0.0005319714546203613,0.6491228070175439,0.3508771929824561
543,Sergio Moraes,Davi Ramos,1,0.3648135960102081,0.6351864039897919,0.6666666666666665,0.3333333333333335
545,Santiago Ponzinibbio,Zak Cummings,1,0.03039061464369297,0.969609385356307,0.5238095238095238,0.4761904761904762
546,Yan Cabral,Zak Cummings,0,2.156555092369672e-05,2.156555092369672e-05,0.8484848484848484,0.8484848484848484
547,Zak Cummings,Alexander Yakovlev,1,0.9982666969299316,0.0017333030700683596,0.6296296296296297,0.3703703703703704
548,Zak Cummings,Nathan Coy,1,0.9988225102424622,0.0011774897575378418,0.8461538461538461,0.15384615384615385
549,Zak Cummings,Trevin Giles,1,0.03294873237609863,0.9670512676239014,0.3703703703703704,0.6296296296296295
550,Jessica Andrade,Angela Hill,1,0.9996590614318848,0.0003409385681152344,0.8888888888888888,0.11111111111111116
552,Jessica Andrade,Karolina Kowalkiewicz,1,0.9999735355377196,2.646446228027344e-05,0.8181818181818182,0.18181818181818174
553,Jessica Andrade,Tecia Torres,1,0.9989494681358336,0.0010505318641662598,0.7142857142857143,0.2857142857142857
555,Rosi Sexton,Jessica Andrade,0,0.2413235157728195,0.2413235157728195,0.4761904761904761,0.4761904761904761
559,Thiago Moises,Kurt Holobaugh,1,0.9993507266044616,0.0006492733955383301,0.5555555555555556,0.4444444444444444
561,Marcio Alexandre Junior,Warlley Alves,0,0.9442511200904846,0.9442511200904846,0.3508771929824561,0.3508771929824561
563,Warlley Alves,Nordine Taleb,1,0.9938341379165648,0.0061658620834350595,0.7727272727272727,0.2272727272727273
564,Warlley Alves,Sergio Moraes,1,0.9999345541000366,6.544589996337889e-05,0.5744680851063829,0.4255319148936171
565,Warlley Alves,Sultan Aliev,1,0.9937196969985962,0.0062803030014038095,0.7368421052631579,0.2631578947368421
566,Brian Ortega,Clay Guida,1,0.6396780014038086,0.3603219985961914,0.701492537313433,0.298507462686567
567,Clay Guida,Benson Henderson,0,2.0107190721319054e-05,2.0107190721319054e-05,0.2898550724637681,0.2898550724637681
568,Clay Guida,Dennis Bermudez,0,0.022287551313638687,0.022287551313638687,0.3921568627450981,0.3921568627450981
570,Clay Guida,Robert Peralta,1,0.954102635383606,0.045897364616394036,0.7101449275362319,0.2898550724637681
572,Dennis Siver,Donald Cerrone,0,0.023374319076538086,0.023374319076538086,0.31746031746031744,0.31746031746031744
573,Donald Cerrone,Alex Oliveira,1,0.24959889054298398,0.750401109457016,0.7297297297297297,0.2702702702702703
574,Donald Cerrone,Benson Henderson,1,4.0718867239775136e-05,0.9999592811327602,0.4444444444444444,0.5555555555555556
575,Donald Cerrone,John Makdessi,1,0.913626194000244,0.08637380599975586,0.875,0.125
576,Donald Cerrone,Mike Perry,1,0.7146630287170409,0.285336971282959,0.3703703703703704,0.6296296296296295
577,Donald Cerrone,Myles Jury,1,0.5556187629699707,0.4443812370300293,0.5555555555555556,0.4444444444444444
578,Donald Cerrone,Patrick Cote,1,0.5764697790145874,0.4235302209854126,0.6296296296296297,0.3703703703703704
579,Robbie Lawler,Donald Cerrone,1,0.00861668586730957,0.9913833141326904,0.6078431372549019,0.3921568627450981
581,Andrew Sanchez,Markus Perez,1,0.9873005747795104,0.012699425220489502,0.5833333333333334,0.4166666666666666
582,Andrew Sanchez,Trevor Smith,1,0.7611269354820251,0.23887306451797485,0.6666666666666665,0.3333333333333335
