First,Last,Nickname,Stance,Win,Loss,Draw,Total Fights,Weight_numeric,Height_cm
Saad,Awad,Assassin,,9,5,0,14,155,180.34
Pete,Sell,Drago,Orthodox,9,5,0,14,170,180.34
Nina,Ansaroff,The Strina,Orthodox,9,5,0,14,115,165.1
Juliana,Lima,Ju Thai,Orthodox,9,5,0,14,115,165.1
Jessica-Rose,Clark,Jessy Jess,Orthodox,9,5,0,14,125,165.1
Anthony,Leone,,Orthodox,9,5,0,14,135,167.64000000000001
Reuben,Duran,,Orthodox,8,5,1,14,135,170.18
Billy,Giovanella,Wolverine,,9,5,0,14,125,172.72
Fabiano,Iha,,Orthodox,9,5,0,14,155,172.72
Sai,Wang,The Fire Kylin,Southpaw,8,5,1,14,170,182.88
Dominic,Waters,Sho Nuff,Orthodox,9,5,0,14,170,185.42
Todd,Gouwenberg,,Orthodox,9,5,0,14,205,185.42
Matt,Mitrione,,Switch,9,5,0,14,265,190.5
Mike,Nickels,,Orthodox,9,5,0,14,205,193.04
Dos,Caras Jr.,,Orthodox,9,5,0,14,265,193.04
Brandon,Saling,White Steel,,8,6,0,14,170,177.8
Fabio,Mello,,Southpaw,8,6,0,14,155,165.1
Valerie,Letourneau,Trouble,Orthodox,8,6,0,14,115,170.18
Patrick,Williams,The Animal,Orthodox,8,6,0,14,135,172.72
Nick,Ertl,,,8,6,0,14,155,175.26
Tim,Lajcik,The Bohemian,Orthodox,7,6,1,14,265,185.42
Antoni,Hardonk,,Orthodox,8,6,0,14,265,193.04
Kyosuke,Sasaki,,Southpaw,3,7,4,14,183,170.18
Zach,Skinner,,Orthodox,6,8,0,14,145,167.64000000000001
Saul,Elizondo,,,6,8,0,14,135,170.18
Joe,Martin,,,6,8,0,14,170,175.26
James,Wade,,,4,10,0,14,205,177.8
Nick,Newell,Notorious,Southpaw,14,1,0,15,155,177.8
Colby,Covington,Chaos,Orthodox,14,1,0,15,170,180.34
Magomed,Bibulatov,Chaborz,Orthodox,14,1,0,15,125,165.1
Kevin,Aguilar,The Angel of Death,Orthodox,14,1,0,15,155,170.18
Rafael,Carvalho,,,14,1,0,15,185,190.5
Ruslan,Magomedov,Leopard,Orthodox,14,1,0,15,265,190.5
Viviane,Pereira,Sucuri,Orthodox,13,2,0,15,115,154.94
Paddy,Holohan,The Hooligan,Orthodox,12,2,1,15,125,177.8
Warlley,Alves,,Orthodox,13,2,0,15,170,180.34
Jarred,Brooks,The Monkey God,Switch,13,2,0,15,125,160.02
Josh,Emmett,,Orthodox,13,2,0,15,145,167.64000000000001
John,Castaneda,Sexy Mexi,Switch,13,2,0,15,135,170.18
Allan,Zuniga,Tigre,Orthodox,13,2,0,15,155,170.18
Magomed,Mustafaev,,Orthodox,13,2,0,15,155,172.72
Diego,Ferreira,,Orthodox,13,2,0,15,155,175.26
Paul,Sass,,Orthodox,13,2,0,15,155,182.88
Michal,Oleksiejczuk,Lord,Southpaw,13,2,0,15,205,182.88
Sean,McCorkle,,Orthodox,13,2,0,15,265,200.66
Marc,Diakiese,Bonecrusher,Orthodox,12,3,0,15,155,177.8
Leonardo,Mafra,Macarrao,Orthodox,12,3,0,15,155,177.8
Chris,Wade,,Orthodox,12,3,0,15,155,177.8
Mike,Perry,Platinum,Orthodox,12,3,0,15,170,177.8
Hiroko,Yamanaka,Cat's Eye,,12,3,0,15,135,180.34
Yan,Cabral,,Orthodox,12,3,0,15,155,180.34
Andrew,Holbrook,,Southpaw,12,3,0,15,155,180.34
Adam,Antolin,Captain Chaos,Orthodox,12,3,0,15,125,165.1
Sirwan,Kakai,Zohan,Orthodox,12,3,0,15,135,165.1
Clint,Godfrey,,Southpaw,12,3,0,15,135,167.64000000000001
Dustin,Kimura,The Diamond,Orthodox,12,3,0,15,135,170.18
Casey,Olson,The Underdog,Orthodox,12,3,0,15,145,170.18
Lee,Gibson,Lethal,,12,3,0,15,155,170.18
Pablo,Villaseca,El Gallo,,12,3,0,15,155,170.18
Tyler,Toner,,Orthodox,12,3,0,15,145,172.72
Ben,Earwood,,Orthodox,12,3,0,15,170,172.72
Olivier,Aubin-Mercier,The Canadian Gangster,Southpaw,12,3,0,15,155,175.26
Jason,Novelli,Pepsi,Orthodox,11,3,1,15,155,182.88
Michael,Kuiper,,Orthodox,12,3,0,15,185,182.88
Floyd,Sword,,Orthodox,12,3,0,15,185,182.88
Jake,Rosholt,,Orthodox,12,3,0,15,185,185.42
Chance,Rencountre,Black Eagle,Southpaw,12,3,0,15,170,187.96
Buddy,Roberts,,Orthodox,12,3,0,15,185,187.96
Mario,Miranda,,Orthodox,12,3,0,15,185,190.5
Cody,East,The Freight Train,Orthodox,12,3,0,15,265,190.5
Nick,Penner,The Quiet Assassin,Southpaw,12,3,0,15,205,193.04
Christos,Giagos,The Spartan,Orthodox,11,4,0,15,155,177.8
Vagner,Rocha,Ceara,Orthodox,11,4,0,15,155,177.8
Mike,Stumpf,,,11,4,0,15,170,177.8
Chris,Dempsey,,Orthodox,11,4,0,15,185,177.8
Jon,Koppenhaver,War Machine,Orthodox,11,4,0,15,170,180.34
Jerry,Bohlander,,Orthodox,11,4,0,15,199,180.34
Wagner,Campos,Galeto,Southpaw,11,4,0,15,145,167.64000000000001
CJ,Hamilton,The Autobot,Switch,11,4,0,15,125,170.18
Bubba,Jenkins,The Highlight Kid,,11,4,0,15,145,170.18
Ken,Stone,,,11,4,0,15,135,172.72
Eric,Irvin,,,11,4,0,15,155,172.72
Mike,Budnik,,Orthodox,11,4,0,15,145,175.26
Juan,Puig,Fenix,Orthodox,11,4,0,15,145,175.26
Joe,Benoit,,Orthodox,11,4,0,15,170,175.26
Amilcar,Alves,,Southpaw,11,4,0,15,170,182.88
Jake,Hecht,Hitman,Orthodox,11,4,0,15,170,182.88
Aaron,Simpson,A-Train,Orthodox,11,4,0,15,170,182.88
Mehdi,Baghdad,The Sultan,Orthodox,11,4,0,15,155,185.42
Josh,Shockley,,Orthodox,11,4,0,15,155,185.42
Derek,Downey,,Orthodox,11,4,0,15,185,185.42
Marco,Ruas,King of the Streets,Orthodox,9,4,2,15,265,185.42
Jason,Gonzalez,Nicoya,Southpaw,11,4,0,15,155,187.96
Jake,Collier,The Prototype,Orthodox,11,4,0,15,205,190.5
Jakob,Lovstad,The Striking Viking,Orthodox,11,4,0,15,205,190.5
Dan,Evensen,The Viking,Orthodox,11,4,0,15,265,190.5
Brett,Rogers,The Grim,Orthodox,11,4,0,15,265,195.57999999999998
Ricardo,Morais,The Mutant,Orthodox,10,4,1,15,300,203.2
Courtney,Buck,,Orthodox,10,5,0,15,135,177.8
Rich,Attonito,The Raging Bull,Orthodox,10,5,0,15,170,177.8
Charles,McCarthy,Chainsaw,Orthodox,10,5,0,15,185,177.8
Alessandro,Ricci,,Orthodox,10,5,0,15,155,180.34
Kevin,Casey,King,Southpaw,9,5,1,15,185,180.34
Alex,Andrade,El Toro,Orthodox,10,5,0,15,200,180.34
Tomomi,Iwama,,Orthodox,9,5,1,15,155,160.02
Barb,Honchak,Little Warrior,,10,5,0,15,125,162.56
Ryan,Benoit,Baby Face,Orthodox,10,5,0,15,125,165.1
Richie,Vaculik,Vas,Orthodox,10,5,0,15,125,167.64000000000001
George,Pacurariu,Constantine,,10,5,0,15,135,170.18
Toby,Misech,2 Quick,Southpaw,10,5,0,15,145,172.72
Wuliji,Buren,Beast Master,Orthodox,10,5,0,15,135,175.26
Chris,Jones,Lionheart,,10,5,0,15,149,175.26
Eric,Spicely,Zebrinha,Orthodox,10,5,0,15,185,185.42
Javy,Ayala,Eye Candy,,10,5,0,15,265,185.42
Patrick,Cummins,Durkin,Orthodox,10,5,0,15,205,187.96
Andre,Mussi,,Orthodox,10,5,0,15,265,190.5
Wade,Shipp,The Nightmare,Orthodox,10,5,0,15,265,190.5
Johnny,Cisneros,The Tattooed Terror,,9,6,0,15,170,180.34
Arlene,Blencowe,Angerfist,,9,6,0,15,145,165.1
Artur,Oumakhanov,,Orthodox,9,6,0,15,154,170.18
Andy,Ogle,The Little Axe,Orthodox,9,6,0,15,145,172.72
Hiromitsu,Miura,,Orthodox,9,6,0,15,170,175.26
Alvaro,Herrera,Chango,,9,6,0,15,155,182.88
Richard,Walsh,Filthy Rich,,9,6,0,15,170,182.88
Hans,Nijman,,Switch,9,6,0,15,265,182.88
Jason,Riley,The Juggernaut,,9,6,0,15,265,198.12
Tsuyoshi,Kurihara,,Orthodox,6,7,2,15,185,177.8
Pat,Barry,HD,Orthodox,8,7,0,15,265,180.34
Randa,Markos,Quiet Storm,Orthodox,8,7,0,15,115,162.56
Katsuhiko,Nagata,,Southpaw,6,7,2,15,154,170.18
Marco,Beltran,Psycho,Orthodox,8,7,0,15,125,172.72
Jason,Young,Shotgun,Orthodox,8,7,0,15,145,175.26
Reynaldo,Trujillo,The Truth,,8,7,0,15,155,175.26
John,Marsh,,Orthodox,8,7,0,15,265,182.88
Wagner da Conceicao,Martins,Zuluzinho,Orthodox,8,7,0,15,300,200.66
Bec,Rawlings,Rowdy,Orthodox,7,8,0,15,125,167.64000000000001
James,McSweeney,The Hammer,Switch,6,9,0,15,265,193.04
Salvador,Woods,,,5,10,0,15,170,180.34
Mike,Dolce,Skull Cracker,,5,10,0,15,185,180.34
Andrei,Kopylov,,Orthodox,5,10,0,15,265,187.96
Zane,Frazier,Nasty,Orthodox,4,11,0,15,265,195.57999999999998
Phillip,Miller,,Orthodox,16,0,0,16,185,180.34
Alan,Patrick,Nuguette,Southpaw,15,1,0,16,155,180.34
Rodolfo Marques,Diniz,,,14,1,1,16,135,167.64000000000001
Brett,Johns,The Pikey,Orthodox,15,1,0,16,135,170.18
John,Teixeira,Macapa,Orthodox,14,1,1,16,145,170.18
Abu,Azaitar,Gladiator,Orthodox,14,1,1,16,185,175.26
Zabit,Magomedsharipov,,Orthodox,15,1,0,16,145,185.42
Alex,Enlund,,Orthodox,14,2,0,16,145,177.8
Belal,Muhammad,Remember the Name,Orthodox,14,2,0,16,170,180.34
Claude,Patrick,The Prince,Orthodox,14,2,0,16,170,180.34
Muslim,Salikhov,King of Kung Fu,Orthodox,14,2,0,16,170,180.34
Jared,Gordon,Flash,Orthodox,14,2,0,16,155,175.26
Bruno,Santos,Carioca,Orthodox,14,2,0,16,185,175.26
Bartosz,Fabinski,The Butcher,Orthodox,14,2,0,16,170,182.88
Ryan,LaFlare,,Southpaw,14,2,0,16,170,185.42
Matt,Lucas,Luke Duke,,14,2,0,16,205,185.42
Cain,Velasquez,,Orthodox,14,2,0,16,265,185.42
Adlan,Amagov,Borz,Orthodox,13,2,1,16,170,187.96
Ednaldo,Oliveira,Lula,Orthodox,13,2,1,16,205,195.57999999999998
Jamall,Emmers,Pretty Boy,Orthodox,13,3,0,16,145,177.8
Gilbert,Burns,Durinho,Orthodox,13,3,0,16,155,177.8
Darrell,Horcher,The Saint,Southpaw,13,3,0,16,155,177.8
Dongi,Yang,The Ox,Southpaw,13,3,0,16,185,177.8
Alex,Reyes,The Executioner,Orthodox,13,3,0,16,170,180.34
Ashkan,Mokhtarian,The Assassin,Southpaw,13,3,0,16,125,167.64000000000001
Brandon,Visher,The Viper,Orthodox,13,3,0,16,135,167.64000000000001
Jeff,Bedard,Little Popeye,Orthodox,13,3,0,16,145,167.64000000000001
Anthony,Birchak,El Toro,Orthodox,13,3,0,16,135,172.72
Lukasz,Sajewski,Wookie,Orthodox,13,3,0,16,155,172.72
Jim,Alers,The Beast,Orthodox,13,3,0,16,145,175.26
Henry,Corrales,,,13,3,0,16,145,175.26
Marcio,Alexandre Junior,Lyoto,Southpaw,13,3,0,16,170,182.88
Nick,Ring,The Promise,Southpaw,13,3,0,16,185,182.88
Yoel,Romero,Soldier of God,Southpaw,13,3,0,16,185,182.88
Phil,Davis,Mr. Wonderful,Orthodox,13,3,0,16,205,187.96
Kevin,Holland,Trailblazer,Orthodox,13,3,0,16,185,190.5
Marcin,Prachnio,,Orthodox,13,3,0,16,205,190.5
Adrian,Diaz,,Southpaw,11,4,1,16,145,177.8
Thibault,Gouti,GT,Orthodox,12,4,0,16,155,177.8
Daniel,Roberts,Ninja,Southpaw,12,4,0,16,170,177.8
Jason,Saggo,,Orthodox,12,4,0,16,155,180.34
Tony,Sims,,Southpaw,12,4,0,16,155,180.34
Luiz,Dutra,Besouro,Orthodox,11,4,1,16,170,180.34
Mitch,Gagnon,,Southpaw,12,4,0,16,135,165.1
Manny,Tapia,The Mangler,Orthodox,11,4,1,16,135,165.1
Matt,Schnell,Danger,Orthodox,12,4,0,16,125,172.72
Holly,Holm,The Preacher's Daughter,Southpaw,12,4,0,16,145,172.72
Shane,Young,Sugar,Orthodox,12,4,0,16,145,172.72
Rob,Whiteford,The Hammer,Southpaw,12,4,0,16,145,175.26
Damir,Hadzovic,The Bosnian Bomber,Orthodox,12,4,0,16,155,175.26
Paul,Kelly,,Orthodox,12,4,0,16,155,175.26
Rodney,Wallace,Shonuff the Master,Switch,11,4,1,16,205,175.26
Alex,White,The Spartan,Southpaw,12,4,0,16,155,182.88
David,Mitchell,Daudi,Orthodox,12,4,0,16,170,182.88
Johnny,Rees,The Hater Hurter,Orthodox,12,4,0,16,170,182.88
Nate,Quarry,Rock,Open Stance,12,4,0,16,185,182.88
Michael,Patt,,Orthodox,12,4,0,16,205,182.88
Ivan,Serati,,Orthodox,12,4,0,16,205,182.88
Mats,Nilsson,,Orthodox,11,4,1,16,170,185.42
Tim,Credeur,,Orthodox,12,4,0,16,185,190.5
Corey,Anderson,Overtime,Orthodox,12,4,0,16,205,190.5
Henrique,da Silva,Frankenstein,Orthodox,12,4,0,16,205,190.5
Tim,Johnson,,Southpaw,12,4,0,16,265,190.5
Derrick,Mehmen,Caveman,,12,4,0,16,205,193.04
Cory,Devela,The One,Orthodox,11,5,0,16,185,152.4
Jeremiah,Labiano,The Kid,,11,5,0,16,135,177.8
Mitch,Clarke,Danger Zone,Orthodox,11,5,0,16,155,177.8
Joe,Proctor,,Orthodox,11,5,0,16,155,177.8
Fabio,Nascimento,Negao,Orthodox,11,5,0,16,185,177.8
Fabio,Silva,,Orthodox,11,5,0,16,205,180.34
Hirotaka,Yokoi,Kaibatsu-Kun,Orthodox,11,5,0,16,205,180.34
Milana,Dudieva,,Orthodox,11,5,0,16,135,160.02
Joshua,Sampo,The Gremlin,Orthodox,11,5,0,16,125,162.56
Eric,Shelton,Showtime,Orthodox,11,5,0,16,125,167.64000000000001
Sara,McMann,,Orthodox,11,5,0,16,135,167.64000000000001
Justin,Scoggins,,Southpaw,11,5,0,16,125,170.18
Waylon,Lowe,,Southpaw,11,5,0,16,145,170.18
Marlon,Vera,Chito,Switch,10,5,1,16,135,172.72
Yosdenis,Cedeno,Pink Panther,Orthodox,10,5,1,16,155,172.72
Louis,Smolka,Da Last Samurai,Orthodox,11,5,0,16,125,175.26
Roger,Bowling,Relentless,Orthodox,11,5,0,16,155,175.26
Joe,Vedepo,The Doctor,Orthodox,11,5,0,16,185,182.88
Mario,Neto,Sukata,Orthodox,11,5,0,16,265,182.88
Antwain,Britt,The Juggernaut,,11,5,0,16,205,185.42
Brandon,Thatch,Rukus,Switch,11,5,0,16,170,187.96
Razak,Al-Hassan,,Orthodox,11,5,0,16,205,187.96
Darrill,Schoonover,The Boss,Orthodox,11,5,0,16,265,187.96
Brendan,Schaub,Big Brown,Orthodox,11,5,0,16,265,193.04
Chase,Sherman,The Vanilla Gorilla,Orthodox,11,5,0,16,265,193.04
Masio,Fullen,Lobo,Orthodox,10,6,0,16,145,177.8
Paul,Redmond,Redser,Orthodox,10,6,0,16,145,177.8
Ramsey,Nijem,,Orthodox,10,6,0,16,155,180.34
Travis,Lutter,The Serial Killer,Orthodox,10,6,0,16,185,180.34
Bojan,Mihajlovic,,Orthodox,10,6,0,16,205,180.34
Damian,Stasiak,Webster,Orthodox,10,6,0,16,135,165.1
Mike,Joy,,Southpaw,10,6,0,16,155,167.64000000000001
Jeff,Hougland,Hellbound,Orthodox,10,6,0,16,135,170.18
Treston,Thomison,,,10,6,0,16,145,172.72
Alex,Karalexis,The Assassin,Orthodox,10,6,0,16,155,172.72
Samy,Schiavo,,Orthodox,10,6,0,16,155,172.72
Daniel,Sarafian,,Orthodox,10,6,0,16,185,175.26
Blair,Tugman,,,10,6,0,16,135,182.88
Drew,McFedries,The Massacre,Southpaw,10,6,0,16,185,182.88
Tom,Lawlor,Filthy,Southpaw,10,6,0,16,205,182.88
Zelg,Galesic,Benkei,Orthodox,10,6,0,16,185,187.96
Brad,Morris,,Orthodox,10,6,0,16,205,187.96
Bobby,Southworth,,Orthodox,10,6,0,16,205,187.96
Remco,Pardoel,Grizzly,Southpaw,9,6,1,16,265,190.5
Muhsin,Corbbrey,,Orthodox,9,7,0,16,155,177.8
David,Lee,,Orthodox,9,7,0,16,155,177.8
Raquel,Pennington,Rocky,Orthodox,9,7,0,16,135,170.18
Chatt,Lavender,,,9,7,0,16,170,172.72
Nate,Mohr,,Orthodox,9,7,0,16,155,175.26
Gerald,Strebendt,The Finishing Machine,Orthodox,9,7,0,16,155,175.26
Andy,Wang,,Orthodox,7,8,1,16,155,167.64000000000001
Fabiano,Scherner,Pegaleve,Orthodox,8,8,0,16,265,190.5
Kazuki,Okubo,,Orthodox,7,9,0,16,175,180.34
Rodrigo,Gripp de Sousa,Riscado,Orthodox,7,9,0,16,205,180.34
Soichi,Nishida,,Orthodox,5,10,1,16,300,180.34
Khomkrit,Niimi,The Bumblebee,,6,10,0,16,125,157.48000000000002
Kristof,Midoux,The Hurricane,Orthodox,6,10,0,16,265,185.42
Katsuyori,Shibata,,Orthodox,4,11,1,16,168,182.88
Josh,Neal,,,5,11,0,16,185,182.88
Idris,Wasi,,,2,14,0,16,186,182.88
Islam,Makhachev,,Orthodox,16,1,0,17,155,177.8
Weili,Zhang,Magnum,Switch,16,1,0,17,115,162.56
Pedro,Nobre,The Rock,,14,1,2,17,135,165.1
Lyle,Beerbohm,Fancy Pants,Southpaw,15,2,0,17,155,177.8
Nicolas,Dalby,Sharpshooter,Orthodox,14,2,1,17,170,180.34
Joanna,Jedrzejczyk,,Orthodox,15,2,0,17,115,167.64000000000001
Julio,Arce,,Southpaw,15,2,0,17,145,170.18
Joe,Ellenberger,Excalibur,Orthodox,15,2,0,17,155,175.26
Andy,Murad,The Tooth Fairy,,15,2,0,17,185,175.26
Volkan,Oezdemir,No Time,Orthodox,15,2,0,17,205,187.96
Andre,Roberts,The Chief,Orthodox,14,2,1,17,300,187.96
Makwan,Amirkhani,Mr. Finland,Southpaw,14,3,0,17,145,177.8
Dooho,Choi,The Korean Superboy,Orthodox,14,3,0,17,145,177.8
Chad,Laprise,The Disciple,Orthodox,14,3,0,17,170,177.8
Sultan,Aliev,,Orthodox,14,3,0,17,170,180.34
Jake,Matthews,The Celtic Kid,Orthodox,14,3,0,17,170,180.34
James,Lee,,Southpaw,14,3,0,17,205,180.34
Matheus,Nicolau,,,13,3,1,17,125,167.64000000000001
Nathaniel,Wood,The Prospect,Orthodox,14,3,0,17,135,167.64000000000001
Wagnney,Fabiano,The Silencer,Southpaw,14,3,0,17,145,167.64000000000001
Rilley,Dutro,The Perfect Storm,Orthodox,14,3,0,17,125,172.72
Chris,Gruetzemacher,Gritz,Orthodox,14,3,0,17,155,172.72
Derek,Anderson,Barbaric,,14,3,0,17,155,182.88
Mike,Bronzoulis,The Greek,,13,3,1,17,155,182.88
Ronny,Markes,,Orthodox,14,3,0,17,185,185.42
Ion,Cutelaba,The Hulk,Southpaw,14,3,0,17,205,185.42
Chris,Weidman,The All-American,Orthodox,14,3,0,17,185,187.96
Jared,Rosholt,,Orthodox,14,3,0,17,265,187.96
Marcin,Bandel,Bomba,Orthodox,13,4,0,17,155,177.8
Luke,Jumeau,The Jedi,Orthodox,13,4,0,17,170,180.34
Rosi,Sexton,The Surgeon,Orthodox,13,4,0,17,135,160.02
Junior,Assuncao,,Orthodox,13,4,0,17,145,175.26
Valmir,Lazaro,Bidu,Orthodox,13,4,0,17,155,182.88
Dan,Moret,The Hitman,Southpaw,13,4,0,17,155,182.88
Tony,Martin,,Orthodox,13,4,0,17,170,182.88
Daniel,Kelly,,Southpaw,13,4,0,17,185,182.88
Keith,Rockel,Rock,Orthodox,12,4,1,17,185,182.88
Marvin,Vettori,The Italian Dream,Southpaw,12,4,1,17,185,182.88
Yusuke,Kawaguchi,,,13,4,0,17,265,182.88
Pablo,Garza,The Scarecrow,Orthodox,13,4,0,17,145,185.42
Danillo,Villefort,Indio,Orthodox,13,4,0,17,185,185.42
Mario,Sperry,Zen Machine,Orthodox,13,4,0,17,205,187.96
Misha,Cirkunov,,Orthodox,13,4,0,17,205,190.5
Jake,O'Brien,Irish,Orthodox,13,4,0,17,205,190.5
Mark,Godbeer,The Hand Of,Orthodox,13,4,0,17,265,193.04
Naho,Sugiyuma,Sugi Rock,,12,5,0,17,105,154.94
Ryan,McGillivray,The Kid,,11,5,1,17,170,180.34
Jordan,Espinosa,,Orthodox,12,5,0,17,125,167.64000000000001
Mara,Romero Borella,Kunoichici,Orthodox,12,5,0,17,125,167.64000000000001
Liu,Pingyuan,,Orthodox,12,5,0,17,135,167.64000000000001
Marcos,Galvao,Louro,Orthodox,11,5,1,17,135,170.18
Lazar,Stojadinovic,The Bronx Bomber,Southpaw,12,5,0,17,145,170.18
Mark,Bocek,,Orthodox,12,5,0,17,155,172.72
Joe,Hurley,,,12,5,0,17,155,172.72
Ido,Pariente,,Orthodox,12,5,0,17,155,172.72
Shamar,Bailey,,,12,5,0,17,155,175.26
Allan,Goes,,Orthodox,10,5,2,17,205,182.88
Steve,Mann,,,12,5,0,17,170,185.42
Matt,Hamill,The Hammer,Orthodox,12,5,0,17,205,185.42
Justin,McCully,The Insane One,Orthodox,10,5,2,17,265,185.42
Luiz,Cane,Banha,Southpaw,12,5,0,17,185,187.96
Rolando,Delgado,Roli,Orthodox,11,5,1,17,155,190.5
Josh,Samman,Anqa,Orthodox,12,5,0,17,185,190.5
Nandor,Guelmino,The Hun,,11,5,1,17,265,190.5
Neil,Grove,Goliath,Orthodox,11,5,1,17,265,198.12
Kevin,Knabjian,,Orthodox,10,6,1,17,170,177.8
Brad,Gumm,,Orthodox,10,6,1,17,170,180.34
Dae Won,Kim,,Orthodox,11,6,0,17,180,180.34
Sheila,Gaff,The German Tank,Orthodox,10,6,1,17,135,165.1
Liz,Carmouche,Girlrilla,Orthodox,11,6,0,17,125,167.64000000000001
Justin,Wilcox,Silverback,Orthodox,11,6,0,17,155,167.64000000000001
John,Reedy,The Wild Child,,11,6,0,17,155,172.72
Garrett,Gross,Glory to God,Orthodox,11,6,0,17,155,175.26
Clint,Hester,Headbussa,Orthodox,11,6,0,17,205,187.96
Dan,Charles,The Man,,10,6,1,17,265,187.96
Kyle,Kingsbury,Kingsbu,Orthodox,11,6,0,17,205,193.04
Jeff,Cox,The Grinder,Orthodox,10,7,0,17,155,177.8
Tateki,Matsuda,Tech,Orthodox,10,7,0,17,125,170.18
Rolando,Dy,Dy Incredible,Orthodox,9,7,1,17,145,172.72
Jeremiah,Constant,,Orthodox,10,7,0,17,265,185.42
Justin,Levens,The Executioner,Orthodox,9,8,0,17,185,180.34
Trenell,Young,Savant,Orthodox,9,8,0,17,145,167.64000000000001
Josh,Rafferty,,Orthodox,9,8,0,17,170,182.88
Jeremy,May,,,9,8,0,17,185,185.42
Mike,French,,,8,9,0,17,145,177.8
Christina,Marks,,Orthodox,8,9,0,17,125,170.18
Ray,Seraille,,,8,9,0,17,265,190.5
Kenichi,Yamamoto,,Orthodox,5,10,2,17,170,182.88
Alexander,Otsuka,The Diet Butcher,Orthodox,4,13,0,17,205,185.42
Darren,Till,The Gorilla,Southpaw,17,0,1,18,170,182.88
Cody,Stamann,The Spartan,Orthodox,17,1,0,18,135,167.64000000000001
Bazigit,Atajev,Volk,Orthodox,17,1,0,18,265,185.42
Blagoy,Ivanov,Baga,Southpaw,16,2,0,18,265,180.34
Tom,Duquesnoy,FireKid,Orthodox,16,2,0,18,135,170.18
Elias,Theodorou,The Spartan,Orthodox,16,2,0,18,185,185.42
Eduardo,Pamplona,,,15,3,0,18,170,180.34
Valentina,Shevchenko,Bullet,Southpaw,15,3,0,18,125,165.1
Pedro,Munhoz,The Young Punisher,Orthodox,15,3,0,18,135,167.64000000000001
Aljamain,Sterling,Funk Master,Orthodox,15,3,0,18,135,170.18
Jerrod,Sanders,J-Reazie,Orthodox,15,3,0,18,135,172.72
Emmanuel,Sanchez,El Matador,,15,3,0,18,145,175.26
Dave,Jansen,,Orthodox,15,3,0,18,155,175.26
Jesse,Lennox,The Ox,Orthodox,15,3,0,18,170,175.26
Stephen,Thompson,Wonderboy,Orthodox,14,3,1,18,170,182.88
Augusto,Montano,Dodger,Orthodox,15,3,0,18,170,185.42
Eun Soo,Lee,,Orthodox,15,3,0,18,265,185.42
Mike,Russow,,Orthodox,15,3,0,18,265,185.42
Karl,Amoussou,The Psycho,Orthodox,12,4,2,18,185,180.34
Hector,Sandoval,Kid Alex,Orthodox,14,4,0,18,125,157.48000000000002
Takayo,Hashi,,Orthodox,13,4,1,18,135,162.56
Coty,Wheeler,Ox,Orthodox,14,4,0,18,135,167.64000000000001
Nick,Hein,Sergeant,Southpaw,14,4,0,18,155,167.64000000000001
Chan Sung,Jung,The Korean Zombie,Orthodox,14,4,0,18,145,170.18
Jermaine,Andre,,Orthodox,14,4,0,18,200,170.18
Ricky,Legere Jr.,IE Bad Boy,,14,4,0,18,170,172.72
Al,Iaquinta,Raging,Orthodox,13,4,1,18,155,175.26
Ansar,Chalangov,,Orthodox,14,4,0,18,170,175.26
Cody,McKenzie,,Switch,14,4,0,18,155,182.88
Song,Kenan,The Assassin,Orthodox,14,4,0,18,170,182.88
Sergio,Moraes,The Panther,Orthodox,13,4,1,18,170,182.88
Michael,Chiesa,Maverick,Southpaw,14,4,0,18,155,185.42
Luke,Zachrich,,Orthodox,14,4,0,18,185,187.96
Scott,Askham,,Southpaw,14,4,0,18,185,190.5
Junior,Albini,Baby,Orthodox,14,4,0,18,265,190.5
Sterling,Ford,,,13,5,0,18,155,177.8
Jesse,Ronson,The Body Snatcher,Southpaw,13,5,0,18,155,177.8
Doug,Marshall,The Rhino,Orthodox,13,5,0,18,205,177.8
Ho Bae,Myeon,,Orthodox,12,5,1,18,168,180.34
James,Giboo,,Orthodox,13,5,0,18,170,180.34
Costas,Philippou,,Orthodox,13,5,0,18,185,180.34
Roger,Hollett,The Hulk,Orthodox,13,5,0,18,205,180.34
Darrell,Montague,Mongoose,Southpaw,13,5,0,18,125,167.64000000000001
Mike,Easton,The Hulk,Southpaw,13,5,0,18,135,167.64000000000001
Frankie,Saenz,,Orthodox,13,5,0,18,135,167.64000000000001
Nobuhiro,Obiya,,Orthodox,12,5,1,18,145,172.72
Rob,Sinclair,,,13,5,0,18,155,172.72
Deividas,Taurosevicius,,Southpaw,13,5,0,18,145,175.26
Donnie,Liles,,Orthodox,13,5,0,18,170,175.26
Ricardo,Almeida,Big Dog,Orthodox,13,5,0,18,170,182.88
Bryan,Barberena,Bam Bam,Southpaw,13,5,0,18,170,182.88
Mike,Guymon,The Joker,Orthodox,12,5,1,18,170,182.88
Nico,Musoke,Nico,Orthodox,13,5,0,18,170,182.88
Ricky,Rainey,The Sniper,Switch,13,5,0,18,170,185.42
Gan,McGee,The Giant,Orthodox,13,5,0,18,265,208.28
Eddie,Sanchez,The Manic Hispanic,Orthodox,13,5,0,18,265,187.96
Tim,Hague,The Trashing Machine,Orthodox,13,5,0,18,265,193.04
Ryan,Spann,Superman,Orthodox,13,5,0,18,205,195.57999999999998
Cody,Gibson,The Renegade,Orthodox,12,6,0,18,135,177.8
Chris,Clements,The Menace,Orthodox,12,6,0,18,170,177.8
