,Unnamed: 0,R_fighter,B_fighter,R_odds,B_odds,date,location,country,Winner,title_bout,weight_class,gender,B_Implied_probability,R_Implied_probability
3508,3508,Lyoto Machida,Ryan Bader,-275.0,250.0,8/4/2012,"Los Angeles, California, USA", USA,Red,False,Light Heavyweight,MALE,0.2857142857142857,0.7333333333333333
3509,3509,Joe Lauzon,Jamie Varner,-115.0,105.0,8/4/2012,"Los Angeles, California, USA", USA,Red,False,Lightweight,MALE,0.4878048780487805,0.5348837209302325
3510,3510,Mike Swick,DaMarques Johnson,-220.0,200.0,8/4/2012,"Los Angeles, California, USA", USA,Red,False,Welterweight,MALE,0.33333333333333326,0.6875
3511,3511,Cole Miller,Nam Phan,-140.0,130.0,8/4/2012,"Los Angeles, California, USA", USA,Blue,False,Featherweight,MALE,0.43478260869565216,0.5833333333333334
3512,3512,Phil Davis,Wagner Prado,-750.0,600.0,8/4/2012,"Los Angeles, California, USA", USA,Draw,False,Light Heavyweight,MALE,0.14285714285714285,0.8823529411764706
3513,3513,Josh Grispi,Rani Yahya,-200.0,185.0,8/4/2012,"Los Angeles, California, USA", USA,Blue,False,Featherweight,MALE,0.3508771929824561,0.6666666666666665
3514,3514,Philip De Fries,Oli Thompson,-210.0,190.0,8/4/2012,"Los Angeles, California, USA", USA,Red,False,Heavyweight,MALE,0.3448275862068966,0.6774193548387096
3515,3515,Manvel Gamburyan,Michihiro Omigawa,-190.0,175.0,8/4/2012,"Los Angeles, California, USA", USA,Red,False,Featherweight,MALE,0.36363636363636365,0.6551724137931035
3516,3516,John Moraga,Ulysses Gomez,110.0,-120.0,8/4/2012,"Los Angeles, California, USA", USA,Red,False,Flyweight,MALE,0.5454545454545454,0.4761904761904761
3517,3517,Urijah Faber,Renan Barao,150.0,-160.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Blue,True,Bantamweight,MALE,0.6153846153846154,0.4
3518,3518,Hector Lombard,Tim Boetsch,-310.0,280.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Blue,False,Middleweight,MALE,0.2631578947368421,0.7560975609756098
3519,3519,Cheick Kongo,Shawn Jordan,-125.0,115.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Red,False,Heavyweight,MALE,0.46511627906976744,0.5555555555555556
3520,3520,Brian Ebersole,James Head,-325.0,295.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Blue,False,Welterweight,MALE,0.25316455696202533,0.7647058823529411
3521,3521,Chris Clements,Matthew Riddle,155.0,-165.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Draw,False,Welterweight,MALE,0.6226415094339622,0.3921568627450981
3522,3522,Court McGee,Nick Ring,-125.0,115.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Blue,False,Middleweight,MALE,0.46511627906976744,0.5555555555555556
3523,3523,Roland Delorme,Francisco Rivera,120.0,-130.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Draw,False,Bantamweight,MALE,0.5652173913043478,0.45454545454545453
3524,3524,Anthony Perosh,Ryan Jimmo,210.0,-230.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Blue,False,Light Heavyweight,MALE,0.696969696969697,0.3225806451612903
3525,3525,Bryan Caraway,Mitch Gagnon,-220.0,200.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Red,False,Bantamweight,MALE,0.33333333333333326,0.6875
3526,3526,Antonio Carvalho,Daniel Pineda,235.0,-255.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Red,False,Featherweight,MALE,0.7183098591549296,0.29850746268656714
3527,3527,Mitch Clarke,Anton Kuivanen,155.0,-165.0,7/21/2012,"Calgary, Alberta, Canada", Canada,Blue,False,Lightweight,MALE,0.6226415094339622,0.3921568627450981
3528,3528,Mark Munoz,Chris Weidman,130.0,-140.0,7/11/2012,"San Jose, California, USA", USA,Blue,False,Middleweight,MALE,0.5833333333333334,0.43478260869565216
3529,3529,James Te Huna,Joey Beltran,-380.0,340.0,7/11/2012,"San Jose, California, USA", USA,Red,False,Light Heavyweight,MALE,0.22727272727272727,0.7916666666666665
3530,3530,Aaron Simpson,Kenny Robertson,-330.0,300.0,7/11/2012,"San Jose, California, USA", USA,Red,False,Welterweight,MALE,0.25,0.7674418604651163
3531,3531,Karlos Vemola,Francis Carmont,190.0,-210.0,7/11/2012,"San Jose, California, USA", USA,Blue,False,Middleweight,MALE,0.6774193548387096,0.3448275862068966
3532,3532,TJ Dillashaw,Vaughan Lee,-415.0,370.0,7/11/2012,"San Jose, California, USA", USA,Red,False,Bantamweight,MALE,0.2127659574468085,0.8058252427184466
3533,3533,Rafael Dos Anjos,Anthony Njokuani,-190.0,175.0,7/11/2012,"San Jose, California, USA", USA,Red,False,Lightweight,MALE,0.36363636363636365,0.6551724137931035
3534,3534,Damacio Page,Alex Caceres,110.0,-120.0,7/11/2012,"San Jose, California, USA", USA,Blue,False,Bantamweight,MALE,0.5454545454545454,0.4761904761904761
3535,3535,Chris Cariaso,Josh Ferguson,-355.0,295.0,7/11/2012,"San Jose, California, USA", USA,Red,False,Flyweight,MALE,0.25316455696202533,0.7802197802197803
3536,3536,Rafael Natal,Andrew Craig,130.0,-140.0,7/11/2012,"San Jose, California, USA", USA,Blue,False,Middleweight,MALE,0.5833333333333334,0.43478260869565216
3537,3537,Marcelo Guimaraes,Dan Stittgen,-395.0,350.0,7/11/2012,"San Jose, California, USA", USA,Red,False,Welterweight,MALE,0.2222222222222222,0.797979797979798
3538,3538,Raphael Assuncao,Issei Tamura,-190.0,175.0,7/11/2012,"San Jose, California, USA", USA,Red,False,Bantamweight,MALE,0.36363636363636365,0.6551724137931035
3539,3539,Anderson Silva,Chael Sonnen,-280.0,255.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Red,True,Middleweight,MALE,0.28169014084507044,0.7368421052631579
3540,3540,Forrest Griffin,Tito Ortiz,-300.0,270.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Red,False,Light Heavyweight,MALE,0.2702702702702703,0.75
3541,3541,Cung Le,Patrick Cote,185.0,-200.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.6666666666666665,0.3508771929824561
3542,3542,Dong Hyun Kim,Demian Maia,-143.0,133.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,0.4291845493562232,0.588477366255144
3543,3543,Chad Mendes,Cody McKenzie,-705.0,570.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.14925373134328357,0.8757763975155279
3544,3544,Ivan Menjivar,Mike Easton,-115.0,105.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Bantamweight,MALE,0.4878048780487805,0.5348837209302325
3545,3545,Melvin Guillard,Fabricio Camoes,-290.0,260.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.2777777777777778,0.7435897435897436
3546,3546,Gleison Tibau,Khabib Nurmagomedov,-153.0,143.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.411522633744856,0.6047430830039525
3547,3547,Costas Philippou,Riki Fukuda,-190.0,175.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,0.36363636363636365,0.6551724137931035
3548,3548,John Alessio,Shane Roller,140.0,-150.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.6,0.41666666666666674
3549,3549,Rafaello Oliveira,Yoislandy Izquierdo,170.0,-185.0,7/7/2012,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.6491228070175439,0.3703703703703704
3550,3550,Wanderlei Silva,Rich Franklin,125.0,-135.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Blue,False,Catch Weight,MALE,0.574468085106383,0.4444444444444444
3551,3551,Cezar Ferreira,Sergio Moraes,-315.0,258.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Red,True,Middleweight,MALE,0.27932960893854747,0.7590361445783133
3552,3552,Godofredo Pepey,Rony Jason,240.0,-260.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Blue,True,Featherweight,MALE,0.7222222222222221,0.29411764705882354
3553,3553,Fabricio Werdum,Mike Russow,-475.0,420.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Red,False,Heavyweight,MALE,0.19230769230769235,0.826086956521739
3554,3554,Iuri Alcantara,Hacran Dias,-178.0,167.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Blue,False,Featherweight,MALE,0.37453183520599254,0.6402877697841727
3555,3555,Anistavio Medeiros,Rodrigo Damm,185.0,-200.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Blue,False,Featherweight,MALE,0.6666666666666665,0.3508771929824561
3556,3556,Delson Heleno,Francisco Trinaldo,-120.0,110.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Blue,False,Middleweight,MALE,0.4761904761904761,0.5454545454545454
3557,3557,John Teixeira,Hugo Viana,185.0,-200.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Blue,False,Featherweight,MALE,0.6666666666666665,0.3508771929824561
3558,3558,Thiago Perpetuo,Leonardo Mafra,-115.0,105.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Red,False,Middleweight,MALE,0.4878048780487805,0.5348837209302325
3559,3559,Marcos Vinicius,Wagner Campos,-260.0,240.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Red,False,Featherweight,MALE,0.29411764705882354,0.7222222222222221
3560,3560,Felipe Arantes,Milton Vieira,-155.0,145.0,6/23/2012,"Belo Horizonte, Minas Gerais, Brazil", Brazil,Draw,False,Featherweight,MALE,0.40816326530612246,0.6078431372549019
3561,3561,Gray Maynard,Clay Guida,-220.0,200.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Lightweight,MALE,0.33333333333333326,0.6875
3562,3562,Sam Stout,Spencer Fisher,-355.0,320.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Lightweight,MALE,0.23809523809523805,0.7802197802197803
3563,3563,Brian Ebersole,TJ Waldburger,-230.0,190.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Welterweight,MALE,0.3448275862068966,0.696969696969697
3564,3564,Ross Pearson,Cub Swanson,-215.0,195.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Blue,False,Featherweight,MALE,0.33898305084745756,0.6825396825396826
3565,3565,Hatsu Hioki,Ricardo Lamas,-165.0,155.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Blue,False,Featherweight,MALE,0.3921568627450981,0.6226415094339622
3566,3566,Ramsey Nijem,CJ Keith,-150.0,140.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Lightweight,MALE,0.41666666666666674,0.6
3567,3567,Rick Story,Brock Jardine,-370.0,330.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Welterweight,MALE,0.23255813953488372,0.7872340425531915
3568,3568,Steven Siler,Joey Gambino,110.0,-120.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Featherweight,MALE,0.5454545454545454,0.4761904761904761
3569,3569,Nick Catone,Chris Camozzi,-210.0,190.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Blue,False,Middleweight,MALE,0.3448275862068966,0.6774193548387096
3570,3570,Matt Brown,Luis Ramos,-155.0,145.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Welterweight,MALE,0.40816326530612246,0.6078431372549019
3571,3571,Dan Miller,Ricardo Funch,-330.0,300.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Welterweight,MALE,0.25,0.7674418604651163
3572,3572,Ken Stone,Dustin Pague,140.0,-150.0,6/22/2012,"Atlantic City, New Jersey, USA", USA,Red,False,Bantamweight,MALE,0.6,0.41666666666666674
3573,3573,Demetrious Johnson,Ian McCall,-110.0,100.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Flyweight,MALE,0.5,0.5238095238095238
3574,3574,Erick Silva,Charlie Brenneman,-185.0,170.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Welterweight,MALE,0.3703703703703704,0.6491228070175439
3575,3575,Mike Pyle,Josh Neer,-190.0,175.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Welterweight,MALE,0.36363636363636365,0.6551724137931035
3576,3576,Eddie Wineland,Scott Jorgensen,150.0,-160.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Bantamweight,MALE,0.6153846153846154,0.4
3577,3577,Mike Pierce,Carlos Eduardo Rocha,-230.0,190.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Welterweight,MALE,0.3448275862068966,0.696969696969697
3578,3578,Seth Baczynski,Lance Benoist,-105.0,-105.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Welterweight,MALE,0.5121951219512195,0.5121951219512195
3579,3579,Leonard Garcia,Matt Grice,-125.0,115.0,6/8/2012,"Sunrise, Florida, USA", USA,Blue,False,Featherweight,MALE,0.46511627906976744,0.5555555555555556
3580,3580,Dustin Pague,Jared Papazian,150.0,-160.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Bantamweight,MALE,0.6153846153846154,0.4
3581,3581,Tim Means,Justin Salas,-130.0,120.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Lightweight,MALE,0.45454545454545453,0.5652173913043478
3582,3582,Buddy Roberts,Caio Magalhaes,-130.0,120.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Middleweight,MALE,0.45454545454545453,0.5652173913043478
3583,3583,Henry Martinez,Bernardo Magalhaes,-230.0,210.0,6/8/2012,"Sunrise, Florida, USA", USA,Red,False,Lightweight,MALE,0.3225806451612903,0.696969696969697
3584,3584,Jake Hecht,Sean Pierson,-155.0,145.0,6/8/2012,"Sunrise, Florida, USA", USA,Blue,False,Welterweight,MALE,0.40816326530612246,0.6078431372549019
3585,3585,Jake Ellenberger,Martin Kampmann,-178.0,167.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,0.37453183520599254,0.6402877697841727
3586,3586,Michael Chiesa,Al Iaquinta,240.0,-260.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Red,True,Lightweight,MALE,0.7222222222222221,0.29411764705882354
3587,3587,Jonathan Brookins,Charles Oliveira,185.0,-200.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,0.6666666666666665,0.3508771929824561
3588,3588,Max Holloway,Pat Schilling,-140.0,130.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.43478260869565216,0.5833333333333334
3589,3589,Justin Lawrence,John Cofer,-345.0,315.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.24096385542168675,0.7752808988764045
3590,3590,Daron Cruickshank,Chris Tickle,-174.0,164.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.37878787878787873,0.635036496350365
3591,3591,Myles Jury,Chris Saunders,-310.0,280.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.2631578947368421,0.7560975609756098
3592,3592,Cristiano Marcello,Sam Sicilia,177.0,-192.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.6575342465753424,0.36101083032490977
3593,3593,Joe Proctor,Jeremy Larsen,-280.0,255.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,0.28169014084507044,0.7368421052631579
3594,3594,John Albert,Erik Perez,-185.0,170.0,6/1/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Bantamweight,MALE,0.3703703703703704,0.6491228070175439
3595,3595,Junior Dos Santos,Frank Mir,-475.0,420.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,True,Heavyweight,MALE,0.19230769230769235,0.826086956521739
3596,3596,Cain Velasquez,Antonio Silva,-400.0,355.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.21978021978021978,0.8
3597,3597,Roy Nelson,Dave Herman,-162.0,152.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.39682539682539686,0.6183206106870229
3598,3598,Stipe Miocic,Shane del Rosario,-170.0,150.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.4,0.6296296296296297
3599,3599,Stefan Struve,Lavar Johnson,-130.0,120.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.45454545454545453,0.5652173913043478
3600,3600,Diego Brandao,Darren Elkins,-260.0,240.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,0.29411764705882354,0.7222222222222221
3601,3601,Edson Barboza,Jamie Varner,-540.0,460.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.17857142857142858,0.84375
3602,3602,Jason Miller,CB Dollaway,-155.0,145.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Middleweight,MALE,0.40816326530612246,0.6078431372549019
3603,3603,Dan Hardy,Duane Ludwig,-130.0,120.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,0.45454545454545453,0.5652173913043478
3604,3604,Jacob Volkmann,Paul Sass,-190.0,175.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.36363636363636365,0.6551724137931035
3605,3605,Kyle Kingsbury,Glover Teixeira,215.0,-235.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Light Heavyweight,MALE,0.701492537313433,0.31746031746031744
3606,3606,Mike Brown,Daniel Pineda,-118.0,108.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,False,Featherweight,MALE,0.4807692307692308,0.5412844036697247
3607,3607,Chan Sung Jung,Dustin Poirier,290.0,-350.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Featherweight,MALE,0.7777777777777779,0.2564102564102564
3608,3608,Amir Sadollah,Jorge Lopez,-105.0,-105.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Welterweight,MALE,0.5121951219512195,0.5121951219512195
3609,3609,Donald Cerrone,Jeremy Stephens,-220.0,200.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Lightweight,MALE,0.33333333333333326,0.6875
3610,3610,Yves Jabouin,Jeff Hougland,-305.0,275.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Bantamweight,MALE,0.26666666666666666,0.7530864197530864
3611,3611,Igor Pokrajac,Fabio Maldonado,130.0,-140.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Light Heavyweight,MALE,0.5833333333333334,0.43478260869565216
3612,3612,Jason MacDonald,Tom Lawlor,200.0,-220.0,5/15/2012,"Fairfax, Virginia, USA", USA,Blue,False,Middleweight,MALE,0.6875,0.33333333333333326
3613,3613,Brad Tavares,Dongi Yang,-160.0,150.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Middleweight,MALE,0.4,0.6153846153846154
3614,3614,Cody McKenzie,Marcus LeVesseur,170.0,-185.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Lightweight,MALE,0.6491228070175439,0.3703703703703704
3615,3615,TJ Grant,Carlo Prater,-430.0,380.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Lightweight,MALE,0.20833333333333337,0.8113207547169812
3616,3616,Rafael Dos Anjos,Kamal Shalorus,-365.0,328.0,5/15/2012,"Fairfax, Virginia, USA", USA,Red,False,Lightweight,MALE,0.23364485981308414,0.7849462365591396
3617,3617,Jeff Curran,Johnny Eduardo,110.0,-120.0,5/15/2012,"Fairfax, Virginia, USA", USA,Blue,False,Bantamweight,MALE,0.5454545454545454,0.4761904761904761
3618,3618,Alex Soto,Francisco Rivera,215.0,-235.0,5/15/2012,"Fairfax, Virginia, USA", USA,Blue,False,Bantamweight,MALE,0.701492537313433,0.31746031746031744
3619,3619,Nate Diaz,Jim Miller,150.0,-160.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Red,False,Lightweight,MALE,0.6153846153846154,0.4
3620,3620,Josh Koscheck,Johny Hendricks,123.0,-133.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Blue,False,Welterweight,MALE,0.5708154506437768,0.4484304932735427
3621,3621,Rousimar Palhares,Alan Belcher,-210.0,190.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Blue,False,Middleweight,MALE,0.3448275862068966,0.6774193548387096
3622,3622,Pat Barry,Lavar Johnson,-150.0,140.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Blue,False,Heavyweight,MALE,0.41666666666666674,0.6
3623,3623,Tony Ferguson,Michael Johnson,-315.0,285.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Blue,False,Lightweight,MALE,0.2597402597402597,0.7590361445783133
3624,3624,John Dodson,Tim Elliott,-510.0,440.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Red,False,Flyweight,MALE,0.1851851851851852,0.8360655737704918
3625,3625,John Hathaway,Pascal Krauss,-185.0,170.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Red,False,Welterweight,MALE,0.3703703703703704,0.6491228070175439
3626,3626,Louis Gaudinot,John Lineker,245.0,-265.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Red,False,Flyweight,MALE,0.726027397260274,0.2898550724637681
3627,3627,Danny Castillo,John Cholish,140.0,-150.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Red,False,Lightweight,MALE,0.6,0.41666666666666674
3628,3628,Dennis Bermudez,Pablo Garza,-110.0,100.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Red,False,Featherweight,MALE,0.5,0.5238095238095238
3629,3629,Roland Delorme,Nick Denis,240.0,-280.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Red,False,Bantamweight,MALE,0.7368421052631579,0.29411764705882354
3630,3630,Mike Massenzio,Karlos Vemola,-130.0,110.0,5/5/2012,"East Rutherford, New Jersey, USA", USA,Blue,False,Middleweight,MALE,0.4761904761904761,0.5652173913043478
3631,3631,Jon Jones,Rashad Evans,-510.0,440.0,4/21/2012,"Atlanta, Georgia, USA", USA,Red,True,Light Heavyweight,MALE,0.1851851851851852,0.8360655737704918
3632,3632,Rory MacDonald,Che Mills,-660.0,540.0,4/21/2012,"Atlanta, Georgia, USA", USA,Red,False,Welterweight,MALE,0.15625,0.8684210526315791
3633,3633,Brendan Schaub,Ben Rothwell,-215.0,195.0,4/21/2012,"Atlanta, Georgia, USA", USA,Blue,False,Heavyweight,MALE,0.33898305084745756,0.6825396825396826
3634,3634,Miguel Torres,Michael McDonald,-105.0,-105.0,4/21/2012,"Atlanta, Georgia, USA", USA,Blue,False,Bantamweight,MALE,0.5121951219512195,0.5121951219512195
3635,3635,Mark Hominick,Eddie Yagin,-480.0,423.0,4/21/2012,"Atlanta, Georgia, USA", USA,Blue,False,Featherweight,MALE,0.19120458891013384,0.8275862068965517
3636,3636,Mark Bocek,John Alessio,-290.0,260.0,4/21/2012,"Atlanta, Georgia, USA", USA,Red,False,Lightweight,MALE,0.2777777777777778,0.7435897435897436
3637,3637,Travis Browne,Chad Griggs,-300.0,270.0,4/21/2012,"Atlanta, Georgia, USA", USA,Red,False,Heavyweight,MALE,0.2702702702702703,0.75
3638,3638,Matt Brown,Stephen Thompson,200.0,-220.0,4/21/2012,"Atlanta, Georgia, USA", USA,Red,False,Welterweight,MALE,0.6875,0.33333333333333326
3639,3639,John Makdessi,Anthony Njokuani,200.0,-220.0,4/21/2012,"Atlanta, Georgia, USA", USA,Blue,False,Lightweight,MALE,0.6875,0.33333333333333326
3640,3640,Mac Danzig,Efrain Escudero,-135.0,125.0,4/21/2012,"Atlanta, Georgia, USA", USA,Red,False,Lightweight,MALE,0.4444444444444444,0.574468085106383
3641,3641,Keith Wisniewski,Chris Clements,135.0,-145.0,4/21/2012,"Atlanta, Georgia, USA", USA,Blue,False,Welterweight,MALE,0.5918367346938775,0.425531914893617
3642,3642,Marcus Brimage,Maximo Blanco,215.0,-235.0,4/21/2012,"Atlanta, Georgia, USA", USA,Red,False,Featherweight,MALE,0.701492537313433,0.31746031746031744
3643,3643,Alexander Gustafsson,Thiago Silva,-260.0,240.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Light Heavyweight,MALE,0.29411764705882354,0.7222222222222221
3644,3644,Brian Stann,Alessio Sakara,-380.0,340.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Middleweight,MALE,0.22727272727272727,0.7916666666666665
3645,3645,Paulo Thiago,Siyar Bahadurzada,-150.0,140.0,4/14/2012,"Stockholm, Sweden", Sweden,Blue,False,Welterweight,MALE,0.41666666666666674,0.6
3646,3646,Dennis Siver,Diego Nunes,170.0,-185.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Featherweight,MALE,0.6491228070175439,0.3703703703703704
3647,3647,DaMarques Johnson,John Maguire,170.0,-185.0,4/14/2012,"Stockholm, Sweden", Sweden,Blue,False,Welterweight,MALE,0.6491228070175439,0.3703703703703704
3648,3648,Brad Pickett,Damacio Page,-280.0,255.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Bantamweight,MALE,0.28169014084507044,0.7368421052631579
3649,3649,Papy Abedi,James Head,-185.0,170.0,4/14/2012,"Stockholm, Sweden", Sweden,Blue,False,Welterweight,MALE,0.3703703703703704,0.6491228070175439
3650,3650,Cyrille Diabate,Tom DeBlass,177.0,-192.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Light Heavyweight,MALE,0.6575342465753424,0.36101083032490977
3651,3651,Francis Carmont,Magnus Cedenblad,-290.0,260.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Middleweight,MALE,0.2777777777777778,0.7435897435897436
3652,3652,Reza Madadi,Yoislandy Izquierdo,-250.0,230.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Lightweight,MALE,0.30303030303030304,0.7142857142857143
3653,3653,Simeon Thoresen,Besam Yousef,-325.0,295.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Welterweight,MALE,0.25316455696202533,0.7647058823529411
3654,3654,Jason Young,Eric Wisely,-170.0,160.0,4/14/2012,"Stockholm, Sweden", Sweden,Red,False,Featherweight,MALE,0.3846153846153847,0.6296296296296297
3655,3655,Thiago Alves,Martin Kampmann,-145.0,135.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Blue,False,Welterweight,MALE,0.425531914893617,0.5918367346938775
3656,3656,Joseph Benavidez,Yasuhiro Urushitani,-870.0,680.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Red,False,Flyweight,MALE,0.1282051282051282,0.8969072164948454
3657,3657,Demetrious Johnson,Ian McCall,-325.0,295.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Draw,False,Flyweight,MALE,0.25316455696202533,0.7647058823529411
3658,3658,Court McGee,Costas Philippou,-125.0,115.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Blue,False,Middleweight,MALE,0.46511627906976744,0.5555555555555556
3659,3659,James Te Huna,Aaron Rosa,-345.0,315.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Red,False,Light Heavyweight,MALE,0.24096385542168675,0.7752808988764045
3660,3660,Anthony Perosh,Nick Penner,135.0,-145.0,3/2/2012,"Sydney, New South Wales, Australia", Australia,Red,False,Light Heavyweight,MALE,0.5918367346938775,0.425531914893617
